businessDate,openPrice,highPrice,lowPrice,previousDayClosePrice,fiftyTwoWeekHigh,lastTradedPrice,totalTradedQuantity,closePrice,EMA,MACD,Signal
2024-03-18,7.83,7.87,7.83,7.96,10.39,7.87,200,7.87,7.902513184687773,-0.003318754444105565,-0.03921178816479445
2024-03-19,7.74,7.87,7.74,7.87,10.39,7.87,900,7.87,7.89751115627427,-0.005666565144136548,-0.03250274356066288
2024-03-20,7.81,7.96,7.81,7.87,10.39,7.96,1100,7.96,7.907124824539767,-0.0002619545513500299,-0.02605458575880031
2024-03-21,7.91,7.93,7.91,7.96,10.39,7.93,1100,7.93,7.91064408230288,0.0015822498111051075,-0.020527218644819226
2024-03-25,7.82,7.82,7.81,7.93,10.39,7.82,31503,7.82,7.896698838871668,-0.005765820842937863,-0.017574939084442954
2024-03-26,7.82,7.97,7.82,7.82,10.39,7.97,1450,7.97,7.90797594058372,0.000508663070196036,-0.013958218653515157
2024-03-27,7.82,7.97,7.82,7.97,10.39,7.9,3200,7.9,7.906748872801609,-0.00016527304424673872,-0.011199629531661473
2024-03-28,7.76,7.9,7.76,7.9,10.39,7.9,2425,7.9,7.9057105846782845,-0.0006914022160264821,-0.009097984068534475
2024-03-31,7.87,7.88,7.87,7.9,10.39,7.88,1100,7.88,7.901755110112394,-0.002691174049004097,-0.007816622064628399
2024-04-01,7.9,8.05,7.77,7.88,10.39,8.05,5240,8.05,7.924562016248949,0.009333975358764235,-0.0043865025799498724
2024-04-02,7.95,7.95,7.95,8.05,10.39,7.95,300,7.95,7.928475552210649,0.010671810645663804,-0.0013748399348271372
2024-04-03,7.95,7.95,7.95,7.95,10.39,7.95,0,7.95,7.9317870057167035,0.011598356119495001,0.0012197992760372904
2024-04-04,7.85,7.85,7.85,7.95,10.39,7.85,130,7.85,7.919204389452595,0.004214899084809431,0.0018188192377917188
2024-04-07,7.7,7.79,7.7,7.85,10.39,7.79,220,7.79,7.899326791075273,-0.006404218524528993,0.00017421168532757644
2024-04-09,7.73,8.05,7.73,7.79,10.39,8.05,3900,8.05,7.9225072847560005,0.00608968327470194,0.0013573060032024493
2024-04-10,8.0,8.0,8.0,8.05,10.39,8.0,100,8.0,7.934429240947385,0.011820350686924108,0.003449914939946781
2024-04-14,7.88,7.88,7.88,8.0,10.39,7.88,40100,7.88,7.926055511570865,0.006602835403771046,0.004080499032711634
2024-04-15,7.86,8.03,7.86,7.88,10.39,8.03,8530,8.03,7.942046971329193,0.014405604507809144,0.006145520127731136
2024-04-16,7.9,7.9,7.89,8.03,10.39,7.89,1670,7.89,7.934039744970855,0.009186627543647852,0.00675374161091448
2024-04-18,7.76,7.76,7.76,7.89,10.39,7.76,400,7.76,7.907264399590723,-0.005377375804838991,0.004327518127763786
2024-04-21,7.8,7.8,7.8,7.76,10.39,7.8,950,7.8,7.890762184269073,-0.0135357559120024,0.0007548633198105489
2024-04-22,7.8,7.95,7.8,7.8,10.39,7.8,5700,7.8,7.876798771304601,-0.019773395529728788,-0.0033507884500973183
2024-04-24,7.65,7.8,7.65,7.8,10.39,7.67,9400,7.67,7.844983575719278,-0.03480546764584158,-0.009641724289246171
2024-04-25,7.82,7.97,7.82,7.67,10.39,7.82,5100,7.82,7.841139948685543,-0.03422027665253058,-0.014557434761903054
2024-04-28,7.75,7.9,7.75,7.82,10.39,7.78,1900,7.78,7.83173380273392,-0.03656270220874003,-0.01895848825127045
2024-04-29,7.7,7.8,7.7,7.78,10.39,7.8,300,7.8,7.826851679236394,-0.03638582534014301,-0.022443955669044963
2024-04-30,7.76,7.9,7.76,7.8,10.39,7.9,450,7.9,7.8381052670461795,-0.027855385339503158,-0.023526241603136606
2024-05-02,8.05,8.05,7.9,7.9,10.39,7.9,2100,7.9,7.847627533654459,-0.020854551887839357,-0.02299190366007716
2024-05-05,7.76,7.76,7.75,7.9,10.39,7.75,21500,7.75,7.832607913092235,-0.027097721669153252,-0.023813067261892383
2024-05-06,7.7,7.81,7.7,7.75,10.39,7.8,22900,7.8,7.827591311078045,-0.02769168407138789,-0.024588790623791486
