Section,Index,Actual_ClosePrice,Predicted_ClosePrice,Reconstruction_Error,Scaled_Reconstruction_Error,iFMII_linear,iFMII_rank_linear,p_value_linear,Best_k,RMSE,Scaled_RMSE,iFMII_rank_nonlinear,p_value_nonlinear,iFMII_nonlinear,ip_value
16,19,9.7,9.791013320024058,0.0082834244218017,0.8283424421801787,1.2760351085963475,19.0,0.5,1.0,0.0586395848375375,0.0,28.0,1.0,,0.75
17,15,9.57,9.654982857853623,0.0072220861289693,0.722208612896938,1.8707782847946977,12.0,0.3157894736842105,10.0,0.1724342884266252,0.1612994859501665,20.0,0.7142857142857143,,0.5150375939849624
17,16,9.2,9.44706061539908,0.0610389476813732,6.103894768137321,1.8707782847946977,12.0,0.3157894736842105,10.0,0.1724342884266252,0.1612994859501665,20.0,0.7142857142857143,,0.5150375939849624
17,17,9.47,9.415663436451196,0.0029524621382931,0.2952462138293144,1.8707782847946977,12.0,0.3157894736842105,10.0,0.1724342884266252,0.1612994859501665,20.0,0.7142857142857143,,0.5150375939849624
17,18,9.73,9.791768677177052,0.0038153694802029,0.3815369480202978,1.8707782847946977,12.0,0.3157894736842105,10.0,0.1724342884266252,0.1612994859501665,20.0,0.7142857142857143,,0.5150375939849624
17,19,9.84,9.703948359764036,0.0185100488108961,1.8510048810896165,1.8707782847946977,12.0,0.3157894736842105,10.0,0.1724342884266252,0.1612994859501665,20.0,0.7142857142857143,,0.5150375939849624
18,16,9.84,9.86806764026244,0.0007877924299016,0.0787792429901669,4.002018867665511,5.0,0.131578947368421,4.0,0.3225021273809402,0.3740147048270545,11.0,0.3928571428571428,,0.2622180451127819
18,17,10.18,10.073107471139268,0.0114260127262426,1.1426012726242678,4.002018867665511,5.0,0.131578947368421,4.0,0.3225021273809402,0.3740147048270545,11.0,0.3928571428571428,,0.2622180451127819
18,18,10.4,10.061203774364817,0.1147828825046475,11.478288250464754,4.002018867665511,5.0,0.131578947368421,4.0,0.3225021273809402,0.3740147048270545,11.0,0.3928571428571428,,0.2622180451127819
18,19,9.64,9.821890260997748,0.0330840670458285,3.308406704582855,4.002018867665511,5.0,0.131578947368421,4.0,0.3225021273809402,0.3740147048270545,11.0,0.3928571428571428,,0.2622180451127819
19,19,9.75,9.866372145036417,0.0135424761403764,1.3542476140376414,1.3542476140376414,17.0,0.4473684210526316,10.0,0.3950501016301864,0.4768485853509235,8.0,0.2857142857142857,,0.3665413533834586
