businessDate,openPrice,highPrice,lowPrice,previousDayClosePrice,fiftyTwoWeekHigh,lastTradedPrice,totalTradedQuantity,closePrice,EMA,MACD,Signal
2024-03-28,8.05,8.21,8.05,7.96,9.55,8.07,20000,8.07,8.063095801,-0.02641735988,-0.03473522747
2024-03-31,7.93,7.94,7.93,8.07,9.55,7.94,1250,7.94,8.044157986,-0.03428012651,-0.03464420727
2024-04-01,7.79,8,7.79,7.94,9.55,7.84,21855,7.84,8.012749065,-0.04802696501,-0.03732075882
2024-04-02,7.8,7.85,7.79,7.84,9.55,7.82,10030,7.82,7.983095363,-0.05984540583,-0.04182568822
2024-04-03,7.68,8.16,7.68,7.82,9.55,8.16,38975,8.16,8.010311461,-0.04130036197,-0.04172062297
2024-04-04,8.32,8.48,8.16,8.16,9.55,8.48,280350,8.48,8.082571236,-0.0007730442709,-0.03353110723
2024-04-07,8.32,8.48,8.2,8.48,9.55,8.48,15485,8.48,8.143714123,0.03098793733,-0.02062729832
2024-04-09,8.32,8.32,8.22,8.48,9.55,8.22,6700,8.22,8.155450412,0.03477801765,-0.009546235124
2024-04-10,8.07,8.22,8.07,8.22,9.55,8.22,1875,8.22,8.165381117,0.03735112312,-0.0001667634765
2024-04-14,8.06,8.1,8.06,8.22,9.55,8.1,2200,8.1,8.155322484,0.02936878554,0.005740346326
2024-04-15,8.1,8.1,8,8.1,9.55,8.1,28375,8.1,8.146811333,0.02278013033,0.009148303127
2024-04-16,8.19,8.19,8.03,8.1,9.55,8.1,8050,8.1,8.139609589,0.01735847591,0.01079033768
2024-04-18,8,8,7.95,8.1,9.55,8,9710,8,8.118131191,0.004935715596,0.009619413266
2024-04-21,7.85,7.86,7.85,8,9.55,7.85,10200,7.85,8.076880238,-0.01681927571,0.004331675471
2024-04-22,7.85,8,7.8,7.85,9.55,7.8,1300,7.8,8.034283279,-0.0376607159,-0.004066802803
2024-04-24,7.65,7.84,7.65,7.8,9.55,7.81,2700,7.81,7.999778159,-0.05276257683,-0.01380595761
2024-04-25,7.7,7.87,7.7,7.81,9.55,7.86,12100,7.86,7.978273827,-0.06000463225,-0.02304569254
2024-04-28,7.71,7.86,7.71,7.86,9.55,7.86,38625,7.86,7.960077853,-0.06499479381,-0.03143551279
2024-04-29,7.87,8.01,7.86,7.86,9.55,8.01,36153,8.01,7.967758184,-0.05619797118,-0.03638800447
2024-04-30,7.86,8.1,7.86,8.01,9.55,7.94,25600,7.94,7.963487694,-0.05424948654,-0.03996030088
2024-05-02,7.79,8.4,7.79,7.94,9.55,8.4,40700,8.4,8.030643433,-0.01540951154,-0.03505014302
2024-05-05,8.38,8.5,8.25,8.4,9.55,8.25,80890,8.25,8.064390597,0.003230463297,-0.02739402175
2024-05-06,8.09,8.41,7.97,8.25,9.55,8,46325,8,8.054484352,-0.00214540215,-0.02234429783
2024-05-07,7.84,8.07,7.84,8,9.55,8.07,2035,8.07,8.056871374,-0.0007487679312,-0.01802519185
2024-05-08,8,8,7.97,8.07,9.55,7.97,750,7.97,8.043506548,-0.007623213852,-0.01594479625
2024-05-09,8.1,8.1,7.89,7.97,9.55,7.99,38800,7.99,8.035274771,-0.01132685993,-0.01502120899
2024-05-12,7.85,8.07,7.85,7.99,9.55,8.07,43200,8.07,8.040617114,-0.007717729533,-0.0135605131
2024-05-13,8.07,8.13,8.07,8.07,9.55,8.1,19405,8.1,8.049752943,-0.002408949542,-0.01133020039
2024-05-14,8.24,8.24,8.1,8.1,9.55,8.1,7500,8.1,8.057483259,0.001777803437,-0.008708599621
2024-05-15,7.95,8.11,7.95,8.1,9.55,8.1,69800,8.1,8.064024296,0.005037763139,-0.005959327069
2024-05-16,8.17,8.17,8.08,8.1,9.55,8.08,33700,8.08,8.066482097,0.00593901062,-0.003579659531
2024-05-19,8.22,8.45,8,8.08,9.55,8.35,421207,8.35,8.110100236,0.0281158967,0.002759451715
2024-05-20,8.48,8.5,8.35,8.35,9.55,8.5,125448,8.5,8.170084815,0.05713635279,0.01363483193
2024-05-21,8.5,8.67,8.33,8.5,9.55,8.55,9800,8.55,8.228533305,0.08321065481,0.02754999651
2024-05-22,8.38,8.86,8.38,8.55,9.55,8.86,86868,8.86,8.325682027,0.1274203142,0.04752406004
2024-05-26,8.69,8.92,8.58,8.86,9.55,8.58,13480,8.58,8.364807869,0.138269246,0.06567309723
2024-05-27,8.68,8.68,8.51,8.58,9.55,8.51,1400,8.51,8.38714512,0.1396093579,0.08046034936
2024-05-29,8.68,8.68,8.51,8.51,9.55,8.53,2000,8.53,8.409122794,0.1406637548,0.09250103046
2024-05-30,8.55,8.69,8.52,8.53,9.55,8.69,2475,8.69,8.452334672,0.1526503763,0.1045308996
2024-06-02,8.52,8.65,8.35,8.69,9.55,8.65,7800,8.65,8.482744722,0.1571111154,0.1150469428
2024-06-03,8.65,8.75,8.59,8.65,9.55,8.59,5294,8.59,8.499245534,0.1540292316,0.1228434005
2024-06-04,8.42,8.42,8.37,8.59,9.55,8.38,10300,8.38,8.480900067,0.1331071946,0.1248961593
2024-06-05,8.24,8.4,8.24,8.38,9.55,8.4,6200,8.4,8.468453903,0.1167938358,0.1232756946
2024-06-06,8.24,8.31,8.15,8.4,9.55,8.31,2900,8.31,8.44407638,0.09550224311,0.1177210043
2024-06-09,8.47,8.47,8.15,8.31,9.55,8.15,3200,8.15,8.39883386,0.06496891847,0.1071705872
2024-06-10,8.16,8.16,8.05,8.15,9.55,8.12,2050,8.12,8.355936343,0.03791324909,0.09331911954
2024-06-11,8.2,8.3,8.08,8.12,9.55,8.3,8500,8.3,8.347330752,0.03064270187,0.08078383601
2024-06-12,8.3,8.46,8.3,8.3,9.55,8.46,28131,8.46,8.364664482,0.03736073237,0.07209921528
2024-06-13,8.3,8.3,8.3,8.46,9.55,8.3,700,8.3,8.3547161,0.02943485049,0.06356634232
2024-06-16,8.14,8.3,8.14,8.3,9.55,8.16,20900,8.16,8.324759777,0.01172158291,0.05319739044
2024-06-18,8.1,8.3,8.1,8.16,9.55,8.3,59800,8.3,8.320950581,0.008878178588,0.04433354807
2024-06-19,8.16,8.3,8.11,8.3,9.55,8.11,14475,8.11,8.288496645,-0.008607430819,0.03374535229
2024-06-20,8.11,8.26,8.1,8.11,9.55,8.26,4425,8.26,8.284112546,-0.01024308,0.02494766583
2024-06-23,8.26,8.42,8.25,8.26,9.55,8.3,10620,8.3,8.28655677,-0.008216958082,0.01831474105
2024-06-24,8.21,8.33,8.21,8.3,9.55,8.3,6175,8.3,8.288624959,-0.006535900074,0.01334461282
2024-06-25,8.2,8.3,8.2,8.3,9.55,8.2,18700,8.2,8.27499035,-0.01312155662,0.008051378936
2024-06-26,8.2,8.23,8.2,8.2,9.55,8.23,2500,8.23,8.268068758,-0.01573856324,0.0032933905
2024-06-27,8.21,8.3,8.21,8.23,9.55,8.21,17500,8.21,8.259135103,-0.0192050093,-0.00120628946
2024-06-30,8.37,8.77,8.3,8.21,9.55,8.65,146417,8.65,8.319268164,0.01339768976,0.001714506384
2024-07-01,8.82,9.11,8.82,8.65,9.55,8.99,105065,8.99,8.422457677,0.06591094185,0.01455379348
2024-07-02,9.12,9.32,8.98,8.99,9.55,9,13527,9,8.511310342,0.1071004021,0.03306311521
2024-07-03,8.82,9.14,8.82,9,9.55,9.14,23065,9.14,8.608031828,0.1493189205,0.05631427627
2024-07-04,9.3,9.3,8.85,9.14,9.55,9.24,1013975,9.24,8.705257701,0.1886716752,0.08278575606
2024-07-07,9.07,9.25,9.07,9.24,9.55,9.23,13865,9.23,8.785987285,0.2165557801,0.1095397609
2024-07-08,9.41,9.41,9.05,9.23,9.55,9.2,12474,9.2,8.849681549,0.2335412666,0.134340062
2024-07-09,9.02,9.02,8.87,9.2,9.55,8.89,2925,8.89,8.855884388,0.2194582002,0.1513636896
2024-07-10,8.97,8.97,8.89,8.89,9.55,8.97,3425,8.97,8.873440636,0.2123052769,0.1635520071
2024-07-11,8.92,9.13,8.8,8.97,9.55,9.13,6322,9.13,8.912911307,0.2170452342,0.1742506525
2024-07-14,9,9.11,8.99,9.13,9.55,9,10300,9,8.926309568,0.2079150556,0.1809835331
2024-07-15,9.1,9.18,9,9,9.55,9,74801,9,8.937646557,0.1983923794,0.1844653024
2024-07-16,8.88,9.17,8.88,9,9.55,9.16,14800,9.16,8.971854779,0.2014342442,0.1878590908
2024-07-17,9,9.34,8.98,9.16,9.55,9,78319,9,8.976184813,0.1887583919,0.188038951
2024-07-18,9.18,9.47,9.18,9,9.55,9.4,16000,9.4,9.04138715,0.2085849077,0.1921481423
2024-07-21,9.58,9.58,9.12,9.4,9.58,9.38,54592,9.38,9.093481434,0.2201460251,0.1977477189
2024-07-22,9.38,9.54,9.28,9.38,9.58,9.4,57900,9.4,9.140638137,0.2282905356,0.2038562822
2024-07-23,9.57,9.75,9.32,9.4,9.75,9.64,1602835,9.64,9.217463039,0.25121526,0.2133280778
2024-07-24,9.82,9.82,9.3,9.64,9.82,9.4,87281,9.4,9.245545648,0.2471680752,0.2200960773
2024-07-25,9.24,10.34,9.11,9.4,10.34,10.15,224278,10.15,9.384692471,0.3010095336,0.2362787685
2024-07-28,9.95,10.13,9.76,10.15,10.34,9.9,166849,9.9,9.463970553,0.3198196844,0.2529869517
2024-07-29,9.9,9.9,9.71,9.9,10.34,9.75,34900,9.75,9.507975083,0.3189465013,0.2661788616
2024-07-30,9.94,10.12,9.59,9.75,10.34,9.8,60696,9.8,9.552901993,0.3186162695,0.2766663432
2024-07-31,9.98,10.5,9.65,9.8,10.5,10,184560,10,9.621686302,0.3306810022,0.287469275
2024-08-01,9.81,10.25,9.81,10,10.5,10.05,59275,10.05,9.687580717,0.3403535876,0.2980461375
2024-08-05,10.25,10.25,9.75,10.05,10.5,10.01,134865,10.01,9.737183684,0.3408622675,0.3066093635
2024-08-06,10,10.21,9.71,10.01,10.5,9.76,262374,9.76,9.740693886,0.3174333157,0.3087741539
2024-08-07,9.95,9.95,9.7,9.76,10.5,9.9,46085,9.9,9.765202519,0.3066279167,0.3083449065
2024-08-08,9.72,10.02,9.72,9.9,10.5,9.75,156300,9.75,9.76286367,0.2827020011,0.3032163254
2024-08-11,9.76,10.18,9.66,9.75,10.5,10,1666145,10,9.799346182,0.2806779704,0.2987086544
2024-08-12,9.82,10.1,9.82,10,10.5,10,2669350,10,9.830216,0.275893582,0.2941456399
2024-08-13,10.1,10.3,9.9,10,10.5,10.23,2986907,10.23,9.891721231,0.2873486214,0.2927862362
2024-08-14,10.42,10.55,10.01,10.23,10.55,10.15,567749,10.15,9.931456426,0.2866669729,0.2915623836
2024-08-15,10,10.63,9.95,10.15,10.63,10.63,202269,10.63,10.03892467,0.321156656,0.2974812381
2024-08-18,10.42,10.59,10.04,10.63,10.63,10.59,142421,10.59,10.12370549,0.3413276994,0.3062505303
2024-08-21,10.38,10.38,9.99,10.59,10.63,10.34,316990,10.34,10.15698157,0.3332984291,0.3116601101
2024-08-22,10.14,10.38,10.14,10.34,10.63,10.38,109680,10.38,10.1912921,0.3264003008,0.3146081482
2024-08-25,10.18,10.41,10.01,10.38,10.63,10.15,35645,10.15,10.18493947,0.2989285444,0.3114722275
2024-08-27,10.15,10.15,9.97,10.15,10.63,9.97,315700,9.97,10.15187186,0.2596395211,0.3011056862
2024-08-28,10.15,10.15,10,9.97,10.63,10.1,37075,10.1,10.14389157,0.2362690382,0.2881383566
2024-08-29,10.3,10.3,9.9,10.1,10.63,9.99,97231,9.99,10.12021594,0.2064913774,0.2718089607
2024-09-01,9.81,10.1,9.81,9.99,10.63,10.1,22460,10.1,10.1171058,0.1895830519,0.255363779
2024-09-02,9.9,10.19,9.9,10.1,10.63,10.19,97255,10.19,10.12832029,0.1813547849,0.2405619802
2024-09-03,10.01,10.21,10.01,10.19,10.63,10.14,19910,10.14,10.13011717,0.1688528118,0.2262201465
2024-09-04,10.03,10.2,9.98,10.14,10.63,9.99,44150,9.99,10.10856068,0.1451677581,0.2100096688
2024-09-05,10,10,9.91,9.99,10.63,9.93,15600,9.93,10.08108981,0.1201704339,0.1920418218
2024-09-08,9.74,10.2,9.74,9.93,10.63,10.05,57105,10.05,10.07630676,0.1087888217,0.1753912218
2024-09-09,9.86,10,9.85,10.05,10.63,9.95,46150,9.95,10.05687495,0.09065463746,0.1584439049
2024-09-10,9.95,10,9.71,9.95,10.63,9.9,186129,9.9,10.03274034,0.07142523802,0.1410401716
2024-09-11,10.09,10.23,9.95,9.9,10.63,10.13,83085,10.13,10.04770337,0.07389308475,0.1276107542
2024-09-12,10.2,10.2,9.93,10.13,10.63,10.01,113075,10.01,10.04190285,0.06541184689,0.1151709727
2024-09-15,10.15,10.5,10.05,10.01,10.63,10.2,882793,10.2,10.06622549,0.07317826342,0.1067724309
2024-09-16,10.1,10.36,10.1,10.2,10.63,10.18,158065,10.18,10.08372926,0.07683368078,0.1007846809
2024-09-18,10.15,10.41,10.15,10.18,10.63,10.31,341629,10.31,10.11854014,0.08919238462,0.0984662216
2024-09-22,10.11,10.4,10.11,10.31,10.63,10.4,63625,10.4,10.16184166,0.1050381795,0.09978061319
2024-09-23,10.6,10.6,10.21,10.4,10.63,10.21,323665,10.21,10.16925063,0.1010992647,0.1000443435
2024-09-24,10.01,10.21,10.01,10.21,10.63,10.21,32620,10.21,10.17551977,0.09686109192,0.09940769318
2024-09-25,10.01,10.41,10.01,10.21,10.63,10.3,17100,10.3,10.19467057,0.09961624325,0.09944940319
2024-09-26,10.13,10.37,10.13,10.3,10.63,10.23,52710,10.23,10.20010587,0.09505556418,0.09857063539
2024-09-29,10.03,10.03,9.59,10.23,10.63,9.6,26150,9.6,10.10778189,0.04014271802,0.08688505192
2024-09-30,9.41,9.41,8.9,9.6,10.63,8.9,19075,8.9,9.921969291,-0.05917808986,0.05767242356
2024-10-01,9.07,9.07,8.82,8.9,10.63,8.85,13079,8.85,9.757050938,-0.1403077474,0.01807638936
2024-10-02,9.02,9.55,8.7,8.85,10.63,9.55,15800,9.55,9.725196948,-0.1464314649,-0.0148251815
2024-10-06,9.7,9.7,9.5,9.55,10.63,9.64,1575,9.64,9.712089725,-0.1423810275,-0.04033635069
2024-10-07,9.45,9.63,9.4,9.64,10.63,9.63,8875,9.63,9.699460537,-0.1383827528,-0.05994563111
2024-10-08,9.45,9.45,9.26,9.63,10.63,9.44,4525,9.44,9.659543531,-0.1488298851,-0.07772248192
2024-10-09,9.26,9.26,9.26,9.44,10.63,9.26,520,9.26,9.598075295,-0.1696778676,-0.09611355907
2024-10-15,9.26,9.44,9.26,9.26,10.63,9.44,8450,9.44,9.573756019,-0.1697191318,-0.1108346736
2024-10-16,9.27,9.48,9.27,9.44,10.63,9.47,6233,9.47,9.557793555,-0.1654241777,-0.1217525744
2024-10-17,9.3,9.54,9.2,9.47,10.63,9.22,56520,9.22,9.505825316,-0.1801170293,-0.1334254654
2024-10-20,9.23,9.4,9.22,9.22,10.63,9.4,4000,9.4,9.489544498,-0.1752169326,-0.1417837588
2024-10-21,9.3,9.3,9.25,9.4,10.63,9.25,2500,9.25,9.452691498,-0.1813468634,-0.1496963798
2024-10-22,9.43,9.43,9.2,9.25,10.63,9.2,2500,9.2,9.413815883,-0.1880714887,-0.1573714015
2024-10-23,9.05,9.16,9.05,9.2,10.63,9.15,400,9.15,9.373228824,-0.195185409,-0.164934203
2024-10-24,9,9.18,8.98,9.15,10.63,9.1,6940,9.1,9.33119362,-0.2025232621,-0.1724520149
2024-10-27,9.2,9.38,9.1,9.1,10.63,9.1,5000,9.1,9.295625371,-0.2059643349,-0.1791544789
2024-10-28,9.28,9.45,9.09,9.1,10.63,9.09,6110,9.09,9.263990699,-0.207110881,-0.1847457593
2024-10-29,9.27,9.27,9.1,9.09,10.63,9.25,6010,9.25,9.261838283,-0.1928854014,-0.1863736877
2024-10-30,9.25,9.43,9.25,9.25,10.63,9.26,3065,9.26,9.261555471,-0.1787442376,-0.1848477977
2024-11-05,9.26,9.43,9.23,9.26,10.63,9.43,7690,9.43,9.287470014,-0.1520667533,-0.1782915888
2024-11-06,9.59,9.59,9.27,9.43,10.63,9.27,855,9.27,9.284782319,-0.1421961686,-0.1710725048
2024-11-10,9.1,9.45,9.1,9.27,10.63,9.31,10736,9.31,9.288661962,-0.1296514523,-0.1627882943
2024-11-11,9.32,9.5,9.18,9.31,10.63,9.5,20510,9.5,9.321175507,-0.1031887662,-0.1508683887
2024-11-12,9.59,9.59,9.36,9.5,10.63,9.42,7170,9.42,9.336379275,-0.08766171851,-0.1382270546
2024-11-13,9.5,9.85,9.37,9.42,10.63,9.85,50700,9.85,9.415397848,-0.04019566442,-0.1186207766
2024-11-14,9.66,10.04,9.5,9.85,10.63,9.5,95700,9.5,9.428413564,-0.03046931818,-0.1009904849
2024-11-17,9.32,10.07,9.32,9.5,10.63,10.07,43525,10.07,9.527119169,0.02296835274,-0.07619871738
2024-11-19,10,10.17,9.71,10.07,10.63,10,167487,10,9.599870066,0.05898968063,-0.04916103778
2024-11-20,10.19,10.19,9.99,10,10.63,9.99,6100,9.99,9.659890056,0.08574155085,-0.02218052005
2024-11-21,9.99,9.99,9.62,9.99,10.63,9.8,55296,9.8,9.681445432,0.09056718648,0.0003690212557
2024-11-24,9.63,9.69,9.46,9.8,10.63,9.49,22900,9.49,9.651992289,0.06858650572,0.01401251815
2024-11-25,9.5,9.6,9.49,9.49,10.63,9.52,14900,9.52,9.631685783,0.05297672444,0.02180535941
2024-11-26,9.36,9.59,9.36,9.52,10.63,9.43,3700,9.43,9.600657201,0.03296362828,0.02403701318
2024-11-27,9.61,9.7,9.5,9.43,10.63,9.53,4300,9.53,9.589786862,0.02488540618,0.02420669178
2024-11-28,9.53,9.71,9.42,9.53,10.63,9.6,11900,9.6,9.591358114,0.023856766,0.02413670663
2024-12-01,9.79,9.79,9.41,9.6,10.63,9.5,20400,9.5,9.57730302,0.01480177138,0.02226971958
2024-12-02,9.5,9.69,9.5,9.5,10.63,9.55,8100,9.55,9.573102555,0.01152732521,0.0201212407
2024-12-03,9.57,9.58,9.4,9.55,10.63,9.58,13810,9.58,9.5741637,0.01122367279,0.01834172712
2024-12-04,9.52,9.69,9.52,9.58,10.63,9.55,107221,9.55,9.570446208,0.008464700978,0.01636632189
2024-12-05,9.61,9.66,9.48,9.55,10.63,9.55,55341,9.55,9.567300638,0.006206649548,0.01433438742
2024-12-08,9.48,9.6,9.48,9.55,10.63,9.6,15750,9.6,9.572331309,0.008355393874,0.01313858871
2024-12-09,9.42,9.42,9.41,9.6,10.63,9.41,500,9.41,9.547357261,-0.005213030303,0.00946826491
2024-12-10,9.34,9.59,9.34,9.41,10.63,9.59,5670,9.59,9.553917683,-0.001425179953,0.007289575937
2024-12-11,9.74,9.74,9.4,9.59,10.63,9.41,2200,9.41,9.531776501,-0.01280022392,0.003271615965
2024-12-12,9.5,9.59,9.26,9.41,10.63,9.59,61000,9.59,9.540733962,-0.007207449555,0.001175802861
2024-12-16,9.4,9.72,9.34,9.59,10.63,9.34,1408,9.34,9.509851814,-0.02268653004,-0.003596663719
2024-12-17,9.3,9.45,9.21,9.34,10.63,9.39,4175,9.39,9.491413073,-0.03056687481,-0.008990705937
2024-12-18,9.21,9.69,9.21,9.39,10.63,9.69,1550,9.69,9.521964908,-0.01246096971,-0.009684758692
2024-12-19,9.63,9.63,9.39,9.69,10.63,9.54,2785,9.54,9.524739538,-0.01009923815,-0.009767654583
2024-12-22,9.59,9.73,9.31,9.54,10.63,9.44,37648,9.44,9.511702686,-0.0161109956,-0.01103632279
