businessDate,openPrice,highPrice,lowPrice,previousDayClosePrice,fiftyTwoWeekHigh,lastTradedPrice,totalTradedQuantity,closePrice,EMA,MACD,Signal,Stable_Section
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,16
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,16
2024-05-02,8.81,8.81,8.81,8.81,9.7,8.81,1000,8.81,8.563375465000034,0.1026787609825916,0.0359930536693953,17
2024-05-05,8.88,8.88,8.05,8.81,9.7,8.71,25400,8.71,8.585933085769259,0.1067694709382944,0.0501483371231751,17
2024-05-06,8.54,8.54,8.25,8.71,9.7,8.25,22700,8.25,8.534251072573989,0.0720625403230954,0.0545311777631592,17
2024-05-07,8.14,8.3,8.13,8.25,9.7,8.3,3700,8.3,8.498212446024144,0.0480378791251681,0.053232518035561,17
2024-05-08,8.16,8.16,8.16,8.3,9.7,8.16,650,8.16,8.44617976202043,0.0174996074843409,0.046085935925317,17
2024-05-09,8.03,8.36,8.03,8.16,9.7,8.36,4300,8.36,8.43292133709421,0.0093286014126476,0.0387344690227831,17
2024-05-12,8.2,8.52,8.04,8.36,9.7,8.52,5100,8.52,8.446318054464331,0.0155840399443665,0.0341043832070998,17
2024-05-13,8.35,8.48,8.11,8.52,9.7,8.48,137200,8.48,8.451499892239049,0.0171165454613042,0.0307068156579407,17
2024-05-14,8.32,8.39,8.23,8.48,9.7,8.32,900,8.32,8.431269139586888,0.0053586333111983,0.0256371791885922,17
2024-05-15,8.16,8.6,8.16,8.32,9.7,8.42,5910,8.42,8.42953542580429,0.0040627348082793,0.0213222903125296,17
2024-05-16,8.26,8.29,8.13,8.42,9.7,8.16,2100,8.16,8.388068437219015,-0.0177396099995128,0.0135099102501211,17
2024-05-19,8.0,8.67,8.0,8.16,9.7,8.29,178395,8.29,8.372980985339167,-0.0242486880113226,0.0059581905978324,17
2024-05-20,8.29,8.63,8.29,8.29,9.7,8.63,3900,8.63,8.412522372210065,-0.0019495475589064,0.0043766429664846,17
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,17
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,17
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,17
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,17
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,17
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,17
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,17
2024-05-05,8.88,8.88,8.05,8.81,9.7,8.71,25400,8.71,8.585933085769259,0.1067694709382944,0.0501483371231751,18
2024-05-06,8.54,8.54,8.25,8.71,9.7,8.25,22700,8.25,8.534251072573989,0.0720625403230954,0.0545311777631592,18
2024-05-07,8.14,8.3,8.13,8.25,9.7,8.3,3700,8.3,8.498212446024144,0.0480378791251681,0.053232518035561,18
2024-05-08,8.16,8.16,8.16,8.3,9.7,8.16,650,8.16,8.44617976202043,0.0174996074843409,0.046085935925317,18
2024-05-09,8.03,8.36,8.03,8.16,9.7,8.36,4300,8.36,8.43292133709421,0.0093286014126476,0.0387344690227831,18
2024-05-12,8.2,8.52,8.04,8.36,9.7,8.52,5100,8.52,8.446318054464331,0.0155840399443665,0.0341043832070998,18
2024-05-13,8.35,8.48,8.11,8.52,9.7,8.48,137200,8.48,8.451499892239049,0.0171165454613042,0.0307068156579407,18
2024-05-14,8.32,8.39,8.23,8.48,9.7,8.32,900,8.32,8.431269139586888,0.0053586333111983,0.0256371791885922,18
2024-05-15,8.16,8.6,8.16,8.32,9.7,8.42,5910,8.42,8.42953542580429,0.0040627348082793,0.0213222903125296,18
2024-05-16,8.26,8.29,8.13,8.42,9.7,8.16,2100,8.16,8.388068437219015,-0.0177396099995128,0.0135099102501211,18
2024-05-19,8.0,8.67,8.0,8.16,9.7,8.29,178395,8.29,8.372980985339167,-0.0242486880113226,0.0059581905978324,18
2024-05-20,8.29,8.63,8.29,8.29,9.7,8.63,3900,8.63,8.412522372210065,-0.0019495475589064,0.0043766429664846,18
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,18
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,18
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,18
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,18
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,18
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,18
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,18
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,18
2024-05-09,8.03,8.36,8.03,8.16,9.7,8.36,4300,8.36,8.43292133709421,0.0093286014126476,0.0387344690227831,19
2024-05-12,8.2,8.52,8.04,8.36,9.7,8.52,5100,8.52,8.446318054464331,0.0155840399443665,0.0341043832070998,19
2024-05-13,8.35,8.48,8.11,8.52,9.7,8.48,137200,8.48,8.451499892239049,0.0171165454613042,0.0307068156579407,19
2024-05-14,8.32,8.39,8.23,8.48,9.7,8.32,900,8.32,8.431269139586888,0.0053586333111983,0.0256371791885922,19
2024-05-15,8.16,8.6,8.16,8.32,9.7,8.42,5910,8.42,8.42953542580429,0.0040627348082793,0.0213222903125296,19
2024-05-16,8.26,8.29,8.13,8.42,9.7,8.16,2100,8.16,8.388068437219015,-0.0177396099995128,0.0135099102501211,19
2024-05-19,8.0,8.67,8.0,8.16,9.7,8.29,178395,8.29,8.372980985339167,-0.0242486880113226,0.0059581905978324,19
2024-05-20,8.29,8.63,8.29,8.29,9.7,8.63,3900,8.63,8.412522372210065,-0.0019495475589064,0.0043766429664846,19
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,19
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,19
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,19
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,19
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,19
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,19
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,19
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,19
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,19
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,19
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,19
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,19
2024-05-12,8.2,8.52,8.04,8.36,9.7,8.52,5100,8.52,8.446318054464331,0.0155840399443665,0.0341043832070998,20
2024-05-13,8.35,8.48,8.11,8.52,9.7,8.48,137200,8.48,8.451499892239049,0.0171165454613042,0.0307068156579407,20
2024-05-14,8.32,8.39,8.23,8.48,9.7,8.32,900,8.32,8.431269139586888,0.0053586333111983,0.0256371791885922,20
2024-05-15,8.16,8.6,8.16,8.32,9.7,8.42,5910,8.42,8.42953542580429,0.0040627348082793,0.0213222903125296,20
2024-05-16,8.26,8.29,8.13,8.42,9.7,8.16,2100,8.16,8.388068437219015,-0.0177396099995128,0.0135099102501211,20
2024-05-19,8.0,8.67,8.0,8.16,9.7,8.29,178395,8.29,8.372980985339167,-0.0242486880113226,0.0059581905978324,20
2024-05-20,8.29,8.63,8.29,8.29,9.7,8.63,3900,8.63,8.412522372210065,-0.0019495475589064,0.0043766429664846,20
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,20
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,20
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,20
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,20
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,20
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,20
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,20
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,20
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,20
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,20
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,20
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,20
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,20
2024-05-15,8.16,8.6,8.16,8.32,9.7,8.42,5910,8.42,8.42953542580429,0.0040627348082793,0.0213222903125296,21
2024-05-16,8.26,8.29,8.13,8.42,9.7,8.16,2100,8.16,8.388068437219015,-0.0177396099995128,0.0135099102501211,21
2024-05-19,8.0,8.67,8.0,8.16,9.7,8.29,178395,8.29,8.372980985339167,-0.0242486880113226,0.0059581905978324,21
2024-05-20,8.29,8.63,8.29,8.29,9.7,8.63,3900,8.63,8.412522372210065,-0.0019495475589064,0.0043766429664846,21
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,21
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,21
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,21
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,21
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,21
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,21
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,21
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,21
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,21
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,21
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,21
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,21
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,21
2024-06-11,8.05,8.46,8.05,8.21,9.35,8.46,2000,8.46,8.425331979759394,-0.0015341814654039,0.0061287460394972,21
2024-06-12,8.3,8.4,8.19,8.46,9.35,8.3,1900,8.3,8.406050136719488,-0.0114185310812509,0.0026192906153475,21
2024-06-13,8.16,8.34,8.16,8.3,9.35,8.34,4750,8.34,8.395888577224182,-0.0158416707394639,-0.0010729016556147,21
2024-05-19,8.0,8.67,8.0,8.16,9.7,8.29,178395,8.29,8.372980985339167,-0.0242486880113226,0.0059581905978324,22
2024-05-20,8.29,8.63,8.29,8.29,9.7,8.63,3900,8.63,8.412522372210065,-0.0019495475589064,0.0043766429664846,22
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,22
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,22
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,22
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,22
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,22
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,22
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,22
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,22
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,22
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,22
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,22
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,22
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,22
2024-06-11,8.05,8.46,8.05,8.21,9.35,8.46,2000,8.46,8.425331979759394,-0.0015341814654039,0.0061287460394972,22
2024-06-12,8.3,8.4,8.19,8.46,9.35,8.3,1900,8.3,8.406050136719488,-0.0114185310812509,0.0026192906153475,22
2024-06-13,8.16,8.34,8.16,8.3,9.35,8.34,4750,8.34,8.395888577224182,-0.0158416707394639,-0.0010729016556147,22
2024-06-16,8.23,8.32,8.23,8.34,9.35,8.3,7250,8.3,8.381136488420463,-0.02231744487921,-0.0053218103003337,22
2024-06-18,8.46,8.46,8.22,8.3,9.35,8.22,2000,8.22,8.3563462594327,-0.0335184936225534,-0.0109611469647777,22
2024-05-20,8.29,8.63,8.29,8.29,9.7,8.63,3900,8.63,8.412522372210065,-0.0019495475589064,0.0043766429664846,23
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,23
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,23
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,23
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,23
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,23
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,23
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,23
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,23
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,23
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,23
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,23
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,23
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,23
2024-06-11,8.05,8.46,8.05,8.21,9.35,8.46,2000,8.46,8.425331979759394,-0.0015341814654039,0.0061287460394972,23
2024-06-12,8.3,8.4,8.19,8.46,9.35,8.3,1900,8.3,8.406050136719488,-0.0114185310812509,0.0026192906153475,23
2024-06-13,8.16,8.34,8.16,8.3,9.35,8.34,4750,8.34,8.395888577224182,-0.0158416707394639,-0.0010729016556147,23
2024-06-16,8.23,8.32,8.23,8.34,9.35,8.3,7250,8.3,8.381136488420463,-0.02231744487921,-0.0053218103003337,23
2024-06-18,8.46,8.46,8.22,8.3,9.35,8.22,2000,8.22,8.3563462594327,-0.0335184936225534,-0.0109611469647777,23
2024-06-19,8.22,8.22,8.22,8.22,9.35,8.22,1050,8.22,8.33536991182767,-0.0419122669271949,-0.0171513709572611,23
2024-05-21,8.47,8.77,8.21,8.63,9.7,8.59,20300,8.59,8.439826622639286,0.0123526228532018,0.005971838943828,24
2024-05-22,8.59,8.59,8.26,8.59,9.7,8.34,4300,8.34,8.42446868069478,0.0034742364484046,0.0054723184447433,24
2024-05-26,8.19,8.39,8.19,8.34,9.7,8.24,4900,8.24,8.396088883664813,-0.0114985647114593,0.0020781418135028,24
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,24
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,24
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,24
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,24
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,24
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,24
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,24
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,24
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,24
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,24
2024-06-11,8.05,8.46,8.05,8.21,9.35,8.46,2000,8.46,8.425331979759394,-0.0015341814654039,0.0061287460394972,24
2024-06-12,8.3,8.4,8.19,8.46,9.35,8.3,1900,8.3,8.406050136719488,-0.0114185310812509,0.0026192906153475,24
2024-06-13,8.16,8.34,8.16,8.3,9.35,8.34,4750,8.34,8.395888577224182,-0.0158416707394639,-0.0010729016556147,24
2024-06-16,8.23,8.32,8.23,8.34,9.35,8.3,7250,8.3,8.381136488420463,-0.02231744487921,-0.0053218103003337,24
2024-06-18,8.46,8.46,8.22,8.3,9.35,8.22,2000,8.22,8.3563462594327,-0.0335184936225534,-0.0109611469647777,24
2024-06-19,8.22,8.22,8.22,8.22,9.35,8.22,1050,8.22,8.33536991182767,-0.0419122669271949,-0.0171513709572611,24
2024-06-20,8.22,8.22,8.22,8.22,9.35,8.22,400,8.22,8.317620694623413,-0.0480109523718308,-0.0233232872401751,24
2024-05-27,8.17,8.91,8.17,8.24,9.7,8.91,3300,8.91,8.475152132331765,0.0303489393907714,0.0077323013289565,25
2024-05-29,9.06,9.07,8.17,8.91,9.7,8.17,4300,8.17,8.42820565043457,0.0037582495632797,0.0069374909758211,25
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,25
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,25
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,25
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,25
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,25
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,25
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,25
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,25
2024-06-11,8.05,8.46,8.05,8.21,9.35,8.46,2000,8.46,8.425331979759394,-0.0015341814654039,0.0061287460394972,25
2024-06-12,8.3,8.4,8.19,8.46,9.35,8.3,1900,8.3,8.406050136719488,-0.0114185310812509,0.0026192906153475,25
2024-06-13,8.16,8.34,8.16,8.3,9.35,8.34,4750,8.34,8.395888577224182,-0.0158416707394639,-0.0010729016556147,25
2024-06-16,8.23,8.32,8.23,8.34,9.35,8.3,7250,8.3,8.381136488420463,-0.02231744487921,-0.0053218103003337,25
2024-06-18,8.46,8.46,8.22,8.3,9.35,8.22,2000,8.22,8.3563462594327,-0.0335184936225534,-0.0109611469647777,25
2024-06-19,8.22,8.22,8.22,8.22,9.35,8.22,1050,8.22,8.33536991182767,-0.0419122669271949,-0.0171513709572611,25
2024-06-20,8.22,8.22,8.22,8.22,9.35,8.22,400,8.22,8.317620694623413,-0.0480109523718308,-0.0233232872401751,25
2024-06-23,8.21,8.25,8.21,8.22,9.35,8.22,3000,8.22,8.30260212621981,-0.052241991368378,-0.0291070280658156,25
2024-06-24,8.22,8.54,8.22,8.22,9.35,8.37,5900,8.37,8.3129710298783,-0.0429957456663174,-0.031884771585916,25
2024-06-25,8.21,8.53,8.06,8.37,9.35,8.53,2700,8.53,8.346360102204715,-0.0224980232995601,-0.0300074219286448,25
2024-05-30,8.12,8.35,8.12,8.17,9.7,8.35,1900,8.35,8.416174011906175,-0.0027587666783528,0.0049982394449863,26
2024-06-02,8.23,8.4,8.23,8.35,9.7,8.4,4100,8.4,8.413685702382148,-0.003844648159081,0.0032296619241729,26
2024-06-03,8.35,8.41,8.27,8.4,9.7,8.27,7800,8.27,8.391580209707971,-0.0150219667190931,-0.0004206638044803,26
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,26
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,26
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,26
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,26
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,26
2024-06-11,8.05,8.46,8.05,8.21,9.35,8.46,2000,8.46,8.425331979759394,-0.0015341814654039,0.0061287460394972,26
2024-06-12,8.3,8.4,8.19,8.46,9.35,8.3,1900,8.3,8.406050136719488,-0.0114185310812509,0.0026192906153475,26
2024-06-13,8.16,8.34,8.16,8.3,9.35,8.34,4750,8.34,8.395888577224182,-0.0158416707394639,-0.0010729016556147,26
2024-06-16,8.23,8.32,8.23,8.34,9.35,8.3,7250,8.3,8.381136488420463,-0.02231744487921,-0.0053218103003337,26
2024-06-18,8.46,8.46,8.22,8.3,9.35,8.22,2000,8.22,8.3563462594327,-0.0335184936225534,-0.0109611469647777,26
2024-06-19,8.22,8.22,8.22,8.22,9.35,8.22,1050,8.22,8.33536991182767,-0.0419122669271949,-0.0171513709572611,26
2024-06-20,8.22,8.22,8.22,8.22,9.35,8.22,400,8.22,8.317620694623413,-0.0480109523718308,-0.0233232872401751,26
2024-06-23,8.21,8.25,8.21,8.22,9.35,8.22,3000,8.22,8.30260212621981,-0.052241991368378,-0.0291070280658156,26
2024-06-24,8.22,8.54,8.22,8.22,9.35,8.37,5900,8.37,8.3129710298783,-0.0429957456663174,-0.031884771585916,26
2024-06-25,8.21,8.53,8.06,8.37,9.35,8.53,2700,8.53,8.346360102204715,-0.0224980232995601,-0.0300074219286448,26
2024-06-26,8.36,8.69,8.22,8.53,9.35,8.69,2900,8.69,8.399227778788605,0.0065813662846476,-0.0226896642859863,26
2024-06-27,8.86,8.86,8.52,8.69,9.35,8.52,15600,8.52,8.417808120513435,0.015728108935697,-0.0150061096416496,26
2024-06-04,8.26,8.59,8.26,8.27,9.7,8.59,2900,8.59,8.42210633129136,0.0019191308959296,4.729513560168021e-05,27
2024-06-05,8.75,8.75,8.75,8.59,9.51,8.75,100,8.75,8.47255151109269,0.0279337329487727,0.0056245826982358,27
2024-06-06,8.58,8.67,8.25,8.75,9.35,8.51,12274,8.51,8.478312817078429,0.0288519113896175,0.0102700484365122,27
2024-06-09,8.4,8.49,8.34,8.51,9.35,8.34,3800,8.34,8.457033922143285,0.0156812316906815,0.011352285087346,27
2024-06-10,8.18,8.34,8.18,8.34,9.35,8.21,1000,8.21,8.41902870335201,-0.0051867507707719,0.0080444779157224,27
2024-06-11,8.05,8.46,8.05,8.21,9.35,8.46,2000,8.46,8.425331979759394,-0.0015341814654039,0.0061287460394972,27
2024-06-12,8.3,8.4,8.19,8.46,9.35,8.3,1900,8.3,8.406050136719488,-0.0114185310812509,0.0026192906153475,27
